,key,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,trip_distance,year,month,day,day_of_week,week_of_year,hour
5416,34:58.0,2012-06-04 07:34:58,-73.98855,40.749742,-73.967781,40.768384,1,2.7106584919876955,2012,6,4,0,23,7
5417,34:58.0,2012-06-04 07:34:58,-73.985963,40.756669,-73.974352,40.751281,1,1.1462189990513314,2012,6,4,0,23,7
5418,34:58.0,2012-06-04 07:34:58,-74.011541,40.709832,-73.980902,40.759096,1,6.051928570520688,2012,6,4,0,23,7
5419,31:30.0,2009-07-05 12:31:30,-73.953603,40.788113,-73.947486,40.796531,1,1.0676664340001156,2009,7,5,6,27,12
5420,31:30.0,2009-07-05 12:31:30,-73.976852,40.747816,-73.966996,40.764237,1,2.0045339864913068,2009,7,5,6,27,12
5421,31:30.0,2009-07-05 12:31:30,-73.96791,40.762642,-73.973015,40.671184,1,10.172371996349378,2009,7,5,6,27,12
5422,08:38.0,2012-12-08 16:08:38,-73.974039,40.759771,-73.968729,40.7644,1,0.6814392125908564,2012,12,8,5,49,16
5423,08:38.0,2012-12-08 16:08:38,-73.984359,40.775078,-73.957003,40.766504,1,2.491599735158192,2012,12,8,5,49,16
5424,08:38.0,2012-12-08 16:08:38,-74.013438,40.709665,-73.99301,40.737015,1,3.4924181229101623,2012,12,8,5,49,16
5425,34:50.0,2010-06-23 04:34:50,-73.990444,40.771775,-73.994509,40.743705,1,3.137993018693799,2010,6,23,2,25,4
5426,34:50.0,2010-06-23 04:34:50,-73.958934,40.764104,-73.959973,40.773788,1,1.0796823903669468,2010,6,23,2,25,4
5427,34:50.0,2010-06-23 04:34:50,-73.978088,40.752417,-73.988196,40.737283,1,1.8848202893079635,2010,6,23,2,25,4
5428,57:46.0,2012-03-07 06:57:46,-73.984531,40.739503,-73.991267,40.755823,1,1.900156281398969,2012,3,7,2,10,6
5429,57:46.0,2012-03-07 06:57:46,-74.000587,40.717204,-73.971327,40.75862,1,5.220291605752105,2012,3,7,2,10,6
5430,57:46.0,2012-03-07 06:57:46,-73.968933,40.758005,-73.955545,40.764259,1,1.3239470295441902,2012,3,7,2,10,6
5431,57:46.0,2012-03-07 06:57:46,-73.975345,40.765209,-73.970762,40.751661,1,1.5541611956201453,2012,3,7,2,10,6
5432,57:46.0,2012-03-07 06:57:46,-73.965879,40.774128,-73.976517,40.759223,1,1.8828200089251537,2012,3,7,2,10,6
5433,06:54.0,2010-02-24 03:06:54,-73.995047,40.760311,-73.977463,40.753643,1,1.6552593134597282,2010,2,24,2,8,3
5434,20:50.0,2013-12-28 21:20:50,-73.993598,40.75209,-73.946799,40.800307,1,6.649724963858113,2013,12,28,5,52,21
5435,20:50.0,2013-12-28 21:20:50,-73.989092,40.73398,-73.977191,40.722645,1,1.6096638510114387,2013,12,28,5,52,21
5436,34:26.0,2014-03-28 18:34:26,-73.790166,40.646748,-73.817695,40.73173,1,9.724346601268056,2014,3,28,4,13,18
5437,34:26.0,2014-03-28 18:34:26,-73.979806,40.765266,-73.984801,40.768432,1,0.548188597839642,2014,3,28,4,13,18
5438,34:26.0,2014-03-28 18:34:26,-73.991162,40.750036,-73.97183,40.763181,1,2.186742409950087,2014,3,28,4,13,18
5439,08:38.0,2010-12-04 17:08:38,-74.004447,40.736095,-74.004062,40.705652,1,3.38313722065336,2010,12,4,5,48,17
5440,08:38.0,2010-12-04 17:08:38,-74.00858,40.713928,-73.956776,40.779884,1,8.528806174206448,2010,12,4,5,48,17
5441,08:38.0,2010-12-04 17:08:38,-73.993829,40.741533,-73.986344,40.758224,1,1.9589020083047826,2010,12,4,5,48,17
5442,08:38.0,2010-12-04 17:08:38,-73.959591,40.808955,-73.971252,40.79281,1,2.0447640454660836,2010,12,4,5,48,17
5443,09:42.0,2010-03-07 13:09:42,-73.782121,40.646743,-73.782121,40.646743,1,0.0,2010,3,7,6,9,13
5444,09:42.0,2010-03-07 13:09:42,-73.962268,40.779152,-73.980722,40.780726,1,1.5626608534638278,2010,3,7,6,9,13
5445,09:42.0,2010-03-07 13:09:42,-73.959717,40.771152,-73.959324,40.811097,1,4.43901579826937,2010,3,7,6,9,13
5446,09:42.0,2010-03-07 13:09:42,-74.001886,40.737865,-73.974543,40.779932,1,5.2105610556504995,2010,3,7,6,9,13
5447,43:18.0,2013-09-07 15:43:18,-73.985873,40.75079,-73.949395,40.775097,1,4.089337775292642,2013,9,7,5,36,15
5448,43:18.0,2013-09-07 15:43:18,-73.950711,40.786193,-73.993022,40.738413,1,6.393281956278653,2013,9,7,5,36,15
5449,43:18.0,2013-09-07 15:43:18,-74.004603,40.741625,-73.982027,40.76169,1,2.9297751188338266,2013,9,7,5,36,15
5450,43:18.0,2013-09-07 15:43:18,-73.978834,40.785362,-73.95653,40.776444,1,2.1223581666669817,2013,9,7,5,36,15
5451,43:18.0,2013-09-07 15:43:18,-73.966893,40.793786,-73.953984,40.781894,1,1.7105602242085383,2013,9,7,5,36,15
5452,31:06.0,2013-12-20 11:31:06,-73.991227,40.760662,-74.005098,40.748084,1,1.8212775114207198,2013,12,20,4,51,11
5453,31:06.0,2013-12-20 11:31:06,-73.980217,40.778012,-73.973595,40.762449,1,1.817015844700105,2013,12,20,4,51,11
5454,31:54.0,2010-09-06 00:31:54,-73.971728,40.755712,-73.870815,40.774102,1,8.735799019385734,2010,9,6,0,36,0
5455,26:54.0,2013-11-01 01:26:54,-73.778243,40.646808,-73.952105,40.777173,1,20.599497834405273,2013,11,1,4,44,1
5456,47:26.0,2010-03-06 20:47:26,-73.978789,40.785157,-73.990619,40.724376,1,6.827311875236731,2010,3,6,5,9,20
5457,55:42.0,2012-03-19 21:55:42,-74.006039,40.735316,-73.920125,40.757543,1,7.643120505465079,2012,3,19,0,12,21
5458,06:46.0,2011-10-02 01:06:46,-73.98368,40.765789,-74.011117,40.713361,1,6.267357565822361,2011,10,2,6,39,1
5459,45:58.0,2010-10-31 14:45:58,-73.96909,40.759133,-73.972056,40.750437,1,0.9980768651065186,2010,10,31,6,43,14
5460,45:58.0,2010-10-31 14:45:58,-73.987239,40.718382,-73.979741,40.781512,1,7.043668508993628,2010,10,31,6,43,14
5461,45:58.0,2010-10-31 14:45:58,-73.981641,40.752001,-74.003971,40.747843,1,1.9357953476376664,2010,10,31,6,43,14
5462,45:58.0,2010-10-31 14:45:58,-73.970021,40.753415,-73.977887,40.748984,1,0.8251908373593019,2010,10,31,6,43,14
5463,00:58.0,2015-02-03 05:00:58,-73.95410156,40.76609421,-73.97068024,40.75153732,1,2.136379757041109,2015,2,3,1,6,5
5464,58:50.0,2012-08-08 04:58:50,-73.993492,40.736092,-73.98134,40.74981,1,1.8359221834442307,2012,8,8,2,32,4
5465,58:50.0,2012-08-08 04:58:50,-73.982987,40.758208,-73.982145,40.751947,1,0.6993552577313215,2012,8,8,2,32,4
5466,58:50.0,2012-08-08 04:58:50,-74.015973,40.705025,-74.012002,40.720468,1,1.7483981953573795,2012,8,8,2,32,4
5467,58:50.0,2012-08-08 04:58:50,-73.962222,40.773149,-73.977572,40.761038,1,1.8655508982896216,2012,8,8,2,32,4
5468,01:02.0,2011-04-08 11:01:02,-74.003608,40.743448,-73.976078,40.749353,1,2.408824928118562,2011,4,8,4,14,11
5469,01:02.0,2011-04-08 11:01:02,-74.004013,40.74747,-73.991865,40.754702,1,1.3006500989795708,2011,4,8,4,14,11
5470,42:38.0,2009-01-13 23:42:38,-73.949194,40.785315,-73.953936,40.816448,1,3.482578580923609,2009,1,13,1,3,23
5471,38:54.0,2015-01-10 05:38:54,-73.97938538,40.72753906,-73.99214172,40.7534523,1,3.0733897519864066,2015,1,10,5,2,5
5472,38:54.0,2015-01-10 05:38:54,-74.00698853,40.70771408,-74.00370026,40.72029877,1,1.4256386733647401,2015,1,10,5,2,5
5473,38:54.0,2015-01-10 05:38:54,-73.9493103,40.7815094,-73.98633575,40.75828552,1,4.0459834846849905,2015,1,10,5,2,5
5474,25:10.0,2010-12-04 05:25:10,-73.982178,40.73194,-73.960157,40.773641,1,4.991052345988881,2010,12,4,5,48,5
5475,25:10.0,2010-12-04 05:25:10,-73.972544,40.748749,-73.96565,40.771512,1,2.595245984143634,2010,12,4,5,48,5
5476,08:06.0,2009-05-12 13:08:06,-73.987323,40.767006,-74.007915,40.71994,1,5.510068086352439,2009,5,12,1,20,13
5477,07:22.0,2013-11-06 22:07:22,-73.984609,40.760022,-74.016228,40.709054,1,6.258397643522813,2013,11,6,2,45,22
5478,50:06.0,2014-10-02 20:50:06,-73.925225,40.752158,-73.910324,40.707224,1,5.1485499793957645,2014,10,2,3,40,20
5479,50:06.0,2014-10-02 20:50:06,-73.976974,40.750569,-73.991266,40.750137,1,1.2041157522609025,2014,10,2,3,40,20
5480,50:06.0,2014-10-02 20:50:06,-73.986503,40.700418,-73.945555,40.715835,1,3.8513853085330516,2014,10,2,3,40,20
5481,19:26.0,2010-06-18 15:19:26,-73.862938,40.769183,-73.98061,40.7825,1,10.012274230735393,2010,6,18,4,24,15
5482,19:26.0,2010-06-18 15:19:26,-73.950135,40.786629,-73.957196,40.780315,1,0.9193974209998517,2010,6,18,4,24,15
5483,19:26.0,2010-06-18 15:19:26,-73.961191,40.771868,-73.944182,40.775815,1,1.4970737199288346,2010,6,18,4,24,15
5484,55:14.0,2010-05-09 23:55:14,-73.964116,40.803045,-73.958349,40.775776,1,3.068870094985098,2010,5,9,6,18,23
5485,00:34.0,2013-06-20 20:00:34,-73.947474,40.775207,-74.005952,40.710733,1,8.69327957720726,2013,6,20,3,25,20
5486,00:34.0,2013-06-20 20:00:34,-73.992185,40.76947,-73.957788,40.72454,1,5.7718595419892464,2013,6,20,3,25,20
5487,00:34.0,2013-06-20 20:00:34,-73.971276,40.75187,-74.005541,40.725821,1,4.086915662155729,2013,6,20,3,25,20
5488,02:14.0,2009-03-11 12:02:14,-73.98664,40.753125,-73.984572,40.738596,1,1.6238969565850614,2009,3,11,2,11,12
5489,02:14.0,2009-03-11 12:02:14,-73.963177,40.777856,-73.981144,40.782147,1,1.5852745907608239,2009,3,11,2,11,12
5490,02:14.0,2009-03-11 12:02:14,-73.955557,40.783046,-73.975665,40.756966,1,3.356042071917539,2009,3,11,2,11,12
5491,02:14.0,2009-03-11 12:02:14,-73.958994,40.767544,-73.953426,40.766962,1,0.47305952137930146,2009,3,11,2,11,12
5492,02:14.0,2009-03-11 12:02:14,-73.987439,40.74165,-73.97656,40.7568,1,1.9165368509485543,2009,3,11,2,11,12
5493,02:14.0,2009-03-11 12:02:14,-74.001611,40.730649,-74.006195,40.743032,1,1.4291698566064397,2009,3,11,2,11,12
5494,38:14.0,2013-07-05 13:38:14,-73.987119,40.761193,-73.993103,40.742832,1,2.101632987193749,2013,7,5,4,27,13
5495,11:14.0,2013-08-25 21:11:14,-74.005117,40.720665,-73.978157,40.75247,1,4.200565045748776,2013,8,25,6,34,21
5496,11:14.0,2013-08-25 21:11:14,-73.987952,40.719983,-74.003568,40.742749,1,2.851222844769348,2013,8,25,6,34,21
5497,49:10.0,2012-07-29 21:49:10,-73.992824,40.747777,-73.986903,40.744502,1,0.6172002312704917,2012,7,29,6,30,21
5498,49:10.0,2012-07-29 21:49:10,-73.96506,40.759146,-73.860579,40.734851,1,9.201075950762222,2012,7,29,6,30,21
5499,57:10.0,2011-05-12 23:57:10,-73.983186,40.738662,-73.991439,40.750068,1,1.4454522539872494,2011,5,12,3,19,23
5500,03:34.0,2012-02-29 08:03:34,-73.926227,40.772017,-73.959473,40.763154,1,2.9663372717512027,2012,2,29,2,9,8
5501,03:34.0,2012-02-29 08:03:34,-73.987098,40.721207,-73.98685,40.715871,1,0.5933313833884885,2012,2,29,2,9,8
5502,03:34.0,2012-02-29 08:03:34,-73.971675,40.750532,-73.989899,40.75726,1,1.7065776256177105,2012,2,29,2,9,8
5503,59:22.0,2013-12-17 13:59:22,-73.966965,40.761443,-73.959802,40.767408,1,0.8960204535549622,2013,12,17,1,51,13
5504,58:54.0,2012-09-18 05:58:54,-73.978261,40.762736,-73.985647,40.742312,1,2.3532448145148357,2012,9,18,1,38,5
5505,58:54.0,2012-09-18 05:58:54,-73.863578,40.769998,-73.982588,40.756199,1,10.133513083302125,2012,9,18,1,38,5
5506,58:54.0,2012-09-18 05:58:54,-73.991217,40.755818,-74.007137,40.727527,1,3.4176549582460396,2012,9,18,1,38,5
5507,56:30.0,2013-07-23 14:56:30,-73.965764,40.756762,-73.971383,40.744349,1,1.4582488090258243,2013,7,23,1,30,14
5508,56:30.0,2013-07-23 14:56:30,-73.938813,40.802544,-73.948382,40.789316,1,1.675954611363834,2013,7,23,1,30,14
5509,39:14.0,2014-05-14 21:39:14,-73.975798,40.76054,-73.994377,40.667308,1,10.47793774848408,2014,5,14,2,20,21
5510,16:34.0,2013-09-16 10:16:34,-73.999569,40.728375,-73.985066,40.727528,1,1.2249539358770853,2013,9,16,0,38,10
5511,16:34.0,2013-09-16 10:16:34,-73.862848,40.768851,-73.98439,40.678076,1,14.37120682902052,2013,9,16,0,38,10
5512,27:38.0,2014-01-04 13:27:38,-73.96536,40.77189,-73.997013,40.695523,1,8.89500999037036,2014,1,4,5,1,13
5513,27:38.0,2014-01-04 13:27:38,-73.96959,40.762909,-73.990055,40.755981,1,1.8868033139859635,2014,1,4,5,1,13
5514,27:38.0,2014-01-04 13:27:38,-73.969343,40.753679,-73.991282,40.750144,1,1.8881853816049978,2014,1,4,5,1,13
5515,16:14.0,2011-03-10 14:16:14,-73.967857,40.762628,-73.984543,40.765765,1,1.447020414286389,2011,3,10,3,10,14
5516,16:14.0,2011-03-10 14:16:14,-73.980551,40.738636,-73.992577,40.741297,1,1.0548504227724602,2011,3,10,3,10,14
5517,16:14.0,2011-03-10 14:16:14,-73.975295,40.789603,-73.968542,40.798961,1,1.184976661025607,2011,3,10,3,10,14
5518,42:26.0,2013-04-05 02:42:26,-74.000068,40.761748,-73.981373,40.753928,1,1.7976407781943942,2013,4,5,4,14,2
5519,42:26.0,2013-04-05 02:42:26,-73.994205,40.720086,-73.959723,40.690423,1,4.393574509628914,2013,4,5,4,14,2
5520,01:30.0,2009-03-11 08:01:30,-74.014096,40.707093,-73.991197,40.748831,1,5.0230458378162215,2009,3,11,2,11,8
5521,01:30.0,2009-03-11 08:01:30,-73.971393,40.762695,-73.978407,40.757401,1,0.833451917642139,2009,3,11,2,11,8
5522,01:30.0,2009-03-11 08:01:30,-73.970996,40.761478,-73.983508,40.76666,1,1.2002539493479158,2009,3,11,2,11,8
5523,31:06.0,2015-01-20 01:31:06,-73.948349,40.79808426,-73.78263855,40.64660263,1,21.866292376675133,2015,1,20,1,4,1
5524,06:06.0,2009-08-03 13:06:06,-73.992862,40.753051,-73.983197,40.751078,1,0.8426414131496983,2009,8,3,0,32,13
5525,51:10.0,2014-01-05 04:51:10,-73.99123,40.749256,-74.000932,40.757523,1,1.2292203008506588,2014,1,5,6,1,4
5526,23:10.0,2010-03-12 21:23:10,-74.008496,40.719782,-73.923586,40.761458,1,8.518115641438627,2010,3,12,4,10,21
5527,23:10.0,2010-03-12 21:23:10,-73.985388,40.720545,-73.988854,40.72923,1,1.008296390691244,2010,3,12,4,10,21
5528,28:50.0,2012-05-29 22:28:50,-73.984337,40.737709,-74.011503,40.707762,1,4.038456788022788,2012,5,29,1,22,22
5529,40:38.0,2012-07-26 08:40:38,-73.982419,40.777403,-73.979946,40.765419,1,1.3478878080396821,2012,7,26,3,30,8
5530,40:38.0,2012-07-26 08:40:38,-73.989005,40.736717,-73.865446,40.770808,1,11.069593080564685,2012,7,26,3,30,8
5531,40:38.0,2012-07-26 08:40:38,-73.99156,40.750057,-73.97863,40.766653,1,2.1414339970876273,2012,7,26,3,30,8
5532,28:54.0,2010-09-22 12:28:54,-73.957485,40.765852,-73.961923,40.77657,1,1.2482266550629189,2010,9,22,2,38,12
5533,28:54.0,2010-09-22 12:28:54,-73.962128,40.776469,-73.973271,40.763926,1,1.6799502925636758,2010,9,22,2,38,12
5534,28:54.0,2010-09-22 12:28:54,-73.865278,40.771203,-73.976921,40.751634,1,9.645331816567799,2010,9,22,2,38,12
5535,57:10.0,2014-05-26 18:57:10,-73.988042,40.732028,-73.979693,40.743796,1,1.4846949579966267,2014,5,26,0,22,18
5536,57:10.0,2014-05-26 18:57:10,-74.003527,40.707442,-73.979606,40.746266,1,4.761458883644388,2014,5,26,0,22,18
5537,57:10.0,2014-05-26 18:57:10,-73.995033,40.755175,-73.994181,40.740935,1,1.5840463926569566,2014,5,26,0,22,18
5538,57:10.0,2014-05-26 18:57:10,-73.992569,40.76989,-73.966752,40.755778,1,2.679747944872467,2014,5,26,0,22,18
5539,03:34.0,2012-02-11 03:03:34,-73.931783,40.74493,-73.941283,40.746146,1,0.8111410687150942,2012,2,11,5,6,3
5540,03:38.0,2010-06-27 01:03:38,-73.966634,40.760722,-73.958487,40.78088,1,2.3426408914756367,2010,6,27,6,25,1
5541,51:06.0,2014-09-29 07:51:06,-73.983022,40.762663,-74.014387,40.713706,1,6.0474677921672715,2014,9,29,0,40,7
5542,51:06.0,2014-09-29 07:51:06,-73.996992,40.741462,-74.00309,40.749587,1,1.0386453095164803,2014,9,29,0,40,7
5543,31:42.0,2010-09-04 14:31:42,-73.957073,40.766228,-73.988967,40.73723,1,4.194358628932276,2010,9,4,5,35,14
5544,31:42.0,2010-09-04 14:31:42,-73.970135,40.755976,-73.967988,40.686541,1,7.718090727983431,2010,9,4,5,35,14
5545,20:46.0,2015-04-14 15:20:46,-73.97761536,40.77904129,-73.99740601,40.76102448,1,2.604340132969608,2015,4,14,1,16,15
5546,20:46.0,2015-04-14 15:20:46,-73.99556732,40.73332977,-74.00189209,40.72571945,1,0.9994396176840833,2015,4,14,1,16,15
5547,20:46.0,2015-04-14 15:20:46,-74.00823975,40.71035004,-74.01538086,40.71134567,1,0.6116149943650581,2015,4,14,1,16,15
5548,20:46.0,2015-04-14 15:20:46,-73.99125671,40.77048111,-73.98538971,40.76831055,1,0.5495311010530324,2015,4,14,1,16,15
5549,20:46.0,2015-04-14 15:20:46,-73.95410919,40.76408386,-73.9622345,40.7727623,1,1.1822369574859914,2015,4,14,1,16,15
5550,20:46.0,2015-04-14 15:20:46,-73.98512268,40.75860596,-74.00817108,40.73769379,1,3.027441494491751,2015,4,14,1,16,15
5551,20:46.0,2015-04-14 15:20:46,-73.97158813,40.76089478,-73.98396301,40.76729965,1,1.2615099580462275,2015,4,14,1,16,15
5552,20:46.0,2015-04-14 15:20:46,-73.98005676,40.74856186,-73.97564697,40.73316193,1,1.7511329515072676,2015,4,14,1,16,15
5553,20:46.0,2015-04-14 15:20:46,-73.95276642,40.77664185,-73.96885681,40.75449371,1,2.8091910525651507,2015,4,14,1,16,15
5554,53:34.0,2009-07-20 04:53:34,-73.99361,40.743176,-73.994241,40.732967,1,1.1357196963584206,2009,7,20,0,30,4
5555,53:34.0,2009-07-20 04:53:34,-73.96258,40.773056,-73.973709,40.758343,1,1.8842820779314888,2009,7,20,0,30,4
5556,09:02.0,2013-04-03 12:09:02,-73.953697,40.785368,-73.956259,40.77988,1,0.6468347277683192,2013,4,3,2,14,12
5557,09:02.0,2013-04-03 12:09:02,-74.006661,40.731445,-74.176751,40.694287,1,14.910101893517194,2013,4,3,2,14,12
5558,19:58.0,2009-11-20 19:19:58,-73.984041,40.743332,-73.968928,40.759951,1,2.2425976028176806,2009,11,20,4,47,19
5559,19:58.0,2009-11-20 19:19:58,-73.956874,40.78345,-73.977291,40.753899,1,3.7062542925374586,2009,11,20,4,47,19
5560,01:54.0,2012-08-04 05:01:54,-73.966315,40.762055,-73.996489,40.744453,1,3.205920852061772,2012,8,4,5,31,5
5561,01:54.0,2012-08-04 05:01:54,-74.003508,40.748411,-73.994903,40.750109,1,0.7485867363607825,2012,8,4,5,31,5
5562,05:22.0,2011-09-22 16:05:22,-73.981195,40.729222,-74.005553,40.740139,1,2.382959882493369,2011,9,22,3,38,16
5563,05:22.0,2011-09-22 16:05:22,-73.975178,40.751955,-73.998572,40.72477,1,3.606382786450553,2011,9,22,3,38,16
5564,05:22.0,2011-09-22 16:05:22,-73.98655,40.730545,-73.96152,40.768217,1,4.686711440591666,2011,9,22,3,38,16
5565,05:22.0,2011-09-22 16:05:22,-73.945885,40.773643,-73.958579,40.775006,1,1.0789313110691823,2011,9,22,3,38,16
5566,27:30.0,2014-08-08 21:27:30,-73.984545,40.748611,-73.981155,40.762439,1,1.5629100638377265,2014,8,8,4,32,21
5567,44:42.0,2011-02-15 01:44:42,-74.008567,40.719701,-73.971786,40.760899,1,5.527180348374464,2011,2,15,1,7,1
5568,44:42.0,2011-02-15 01:44:42,-73.954344,40.778168,-73.786721,40.639993,1,20.85999681695582,2011,2,15,1,7,1
5569,04:26.0,2014-10-31 08:04:26,-73.961041,40.796452,-73.872071,40.774531,1,7.872267133850069,2014,10,31,4,44,8
5570,04:26.0,2014-10-31 08:04:26,-73.97254,40.743555,-73.982198,40.746776,1,0.8884083678399972,2014,10,31,4,44,8
5571,16:26.0,2015-02-09 03:16:26,-73.96354675,40.76597977,-73.96883392,40.76138306,1,0.6774638309539018,2015,2,9,0,7,3
5572,16:26.0,2015-02-09 03:16:26,-73.97454071,40.75475693,-73.97420502,40.76372147,1,0.9965861725562623,2015,2,9,0,7,3
5573,16:26.0,2015-02-09 03:16:26,-73.98503113,40.72418976,-73.98095703,40.73370361,1,1.1115023083569673,2015,2,9,0,7,3
5574,16:26.0,2015-02-09 03:16:26,-73.94869232,40.77378845,-73.95812225,40.77288818,1,0.7998563145015242,2015,2,9,0,7,3
5575,16:26.0,2015-02-09 03:16:26,-73.95143127,40.7700386,-73.97989655,40.77299881,1,2.4180397179030493,2015,2,9,0,7,3
5576,16:26.0,2015-02-09 03:16:26,-73.96318817,40.76663971,-73.97328186,40.76451111,1,0.8818492708521877,2015,2,9,0,7,3
5577,16:26.0,2015-02-09 03:16:26,-73.98173523,40.72087479,-74.00482178,40.7286377,1,2.127051299404823,2015,2,9,0,7,3
5578,26:34.0,2011-09-08 13:26:34,-73.956002,40.764436,-73.97335,40.753236,1,1.918678938959692,2011,9,8,3,36,13
5579,26:34.0,2011-09-08 13:26:34,-74.006765,40.730747,-73.977185,40.752131,1,3.4422926401730987,2011,9,8,3,36,13
5580,26:34.0,2011-09-08 13:26:34,-73.980378,40.785971,-73.961134,40.764567,1,2.8774853599216574,2011,9,8,3,36,13
5581,26:34.0,2011-09-08 13:26:34,-73.975813,40.748119,-73.973187,40.759988,1,1.3373400899737442,2011,9,8,3,36,13
5582,03:42.0,2013-04-10 17:03:42,-73.985885,40.746385,-73.991055,40.734871,1,1.351513302963834,2013,4,10,2,15,17
5583,03:42.0,2013-04-10 17:03:42,-74.005167,40.720069,-73.981983,40.731049,1,2.3023549220361565,2013,4,10,2,15,17
5584,03:42.0,2013-04-10 17:03:42,-73.959725,40.777065,-73.943907,40.776075,1,1.3356366312436498,2013,4,10,2,15,17
5585,03:42.0,2013-04-10 17:03:42,-73.991235,40.735079,-74.013721,40.709363,1,3.42822844649922,2013,4,10,2,15,17
5586,03:42.0,2013-04-10 17:03:42,-74.00423,40.718619,-74.014838,40.7181,1,0.8953134560012543,2013,4,10,2,15,17
5587,29:50.0,2011-12-29 15:29:50,-73.9507,40.7866,-73.9702,40.7939,1,1.8302041200170773,2011,12,29,3,52,15
5588,29:50.0,2011-12-29 15:29:50,-73.967297,40.75844,-73.99244,40.714818,1,5.289637487592024,2011,12,29,3,52,15
5589,29:50.0,2011-12-29 15:29:50,-73.984321,40.724906,-73.988829,40.747295,1,2.516769470394129,2011,12,29,3,52,15
5590,50:06.0,2013-09-26 11:50:06,-74.001194,40.7367,-74.003392,40.741248,1,0.5382159250177827,2013,9,26,3,39,11
5591,50:06.0,2013-09-26 11:50:06,-74.004754,40.748804,-73.966332,40.77213,1,4.144627627438508,2013,9,26,3,39,11
5592,50:06.0,2013-09-26 11:50:06,-73.994553,40.746151,-73.989062,40.736949,1,1.1222263755677258,2013,9,26,3,39,11
5593,50:06.0,2013-09-26 11:50:06,-73.99888,40.734513,-73.982567,40.756619,1,2.814383978068132,2013,9,26,3,39,11
5594,50:06.0,2013-09-26 11:50:06,-73.992202,40.715064,-73.991568,40.726411,1,1.2620667367409066,2013,9,26,3,39,11
5595,18:06.0,2012-10-01 03:18:06,-73.966548,40.764585,-73.975942,40.76397,1,0.7936074447292384,2012,10,1,0,40,3
5596,18:06.0,2012-10-01 03:18:06,-74.009314,40.706832,-74.009597,40.720734,1,1.5450452202358962,2012,10,1,0,40,3
5597,43:46.0,2013-03-14 17:43:46,-73.990857,40.750775,-73.948155,40.778887,1,4.761954693804172,2013,3,14,3,11,17
5598,47:02.0,2012-10-05 19:47:02,-73.991946,40.738592,-73.990532,40.760005,1,2.3824976989795648,2012,10,5,4,40,19
5599,04:06.0,2009-02-07 20:04:06,-74.007569,40.707073,-73.987078,40.747549,1,4.817555904029428,2009,2,7,5,6,20
5600,04:06.0,2009-02-07 20:04:06,-74.001532,40.737248,-73.899316,40.86581,1,16.674360995413622,2009,2,7,5,6,20
5601,47:18.0,2012-02-04 18:47:18,-73.949176,40.781724,-73.957873,40.769477,1,1.545256441675246,2012,2,4,5,5,18
5602,47:18.0,2012-02-04 18:47:18,-73.989807,40.736892,-73.97834,40.752419,1,1.977164633935128,2012,2,4,5,5,18
5603,01:10.0,2012-05-05 23:01:10,-74.006998,40.730219,-73.996391,40.743589,1,1.7335213522980057,2012,5,5,5,18,23
5604,01:10.0,2012-05-05 23:01:10,-74.00286,40.739157,-73.962525,40.76816,1,4.681472690775648,2012,5,5,5,18,23
5605,56:58.0,2014-07-08 04:56:58,-73.984543,40.736507,-73.978276,40.750313,1,1.6223900323911902,2014,7,8,1,28,4
5606,29:14.0,2010-01-09 04:29:14,-73.99049,40.757464,-73.986486,40.762413,1,0.6450111683887767,2010,1,9,5,1,4
5607,29:14.0,2010-01-09 04:29:14,-73.98821,40.748962,-73.988152,40.768887,1,2.2141732682125386,2010,1,9,5,1,4
5608,29:14.0,2010-01-09 04:29:14,-74.010012,40.712227,-73.978877,40.763868,1,6.309058431645767,2010,1,9,5,1,4
5609,29:14.0,2010-01-09 04:29:14,-73.990251,40.737971,-74.002104,40.737572,1,0.9990067298293992,2010,1,9,5,1,4
